Timestamp,Location ID,Latitude,Longitude,Vehicle Count,Avg Speed (km/h),Weather,Road Condition,Incident
2025-04-11 18:27:00,LOC_050,36.687311,-123.060331,33,55.9,Snow,Dry,None
2025-04-11 18:28:00,LOC_002,40.123988,-118.11946,35,55.3,Clear,Dry,Breakdown
2025-04-11 18:29:00,LOC_048,37.006075,-117.122621,25,39.3,Snow,Wet,None
2025-04-11 18:30:00,LOC_029,36.570818,-117.073046,24,46.8,Cloudy,Dry,None
2025-04-11 18:31:00,LOC_037,37.744672,-117.095509,29,63.9,Snow,Dry,None
2025-04-11 18:32:00,LOC_007,34.436317,-118.104529,32,50.5,Snow,Wet,Accident
2025-04-11 18:33:00,LOC_048,34.101263,-123.991575,32,47.6,Cloudy,Icy,None
2025-04-11 18:34:00,LOC_019,35.5351,-119.427099,18,52.6,Clear,Wet,None
2025-04-11 18:35:00,LOC_033,39.294121,-118.952049,26,38.8,Cloudy,Icy,None
2025-04-11 18:36:00,LOC_044,34.629469,-121.016939,42,45.6,Snow,Dry,None
2025-04-11 18:37:00,LOC_034,38.844562,-119.24089,32,47.3,Clear,Wet,None
2025-04-11 18:38:00,LOC_036,37.891407,-123.058801,26,56.4,Clear,Wet,Accident
2025-04-11 18:39:00,LOC_027,39.463715,-119.538264,38,73.2,Snow,Dry,None
2025-04-11 18:40:00,LOC_042,40.228811,-122.25905,28,48.1,Fog,Wet,None
2025-04-11 18:41:00,LOC_002,38.652066,-123.088675,22,51,Rainy,Wet,None
2025-04-11 18:42:00,LOC_031,38.755791,-121.585776,28,56.9,Fog,Wet,None
2025-04-11 18:43:00,LOC_015,35.731925,-122.154989,25,55.5,Cloudy,Icy,None
2025-04-11 18:44:00,LOC_039,41.583337,-118.98214,38,37.4,Snow,Dry,Accident
2025-04-11 18:45:00,LOC_047,34.602571,-123.7798,33,30.9,Snow,Wet,Accident
2025-04-11 18:46:00,LOC_044,38.417721,-120.096371,26,26.6,Fog,Wet,None
2025-04-11 18:47:00,LOC_011,40.565403,-120.841852,32,43.9,Cloudy,Dry,None
2025-04-11 18:48:00,LOC_048,40.929869,-117.767045,26,41.1,Clear,Icy,None
2025-04-11 18:49:00,LOC_012,41.274883,-119.455301,21,40.4,Rainy,Dry,None
2025-04-11 18:50:00,LOC_007,35.245409,-119.587048,41,39.3,Snow,Wet,None
2025-04-11 18:51:00,LOC_014,36.870093,-117.597344,31,42.2,Cloudy,Dry,Congestion
2025-04-11 18:52:00,LOC_023,37.920954,-123.797995,19,40.9,Fog,Wet,None
2025-04-11 18:53:00,LOC_012,39.775277,-118.32534,28,57,Cloudy,Dry,Accident
2025-04-11 18:54:00,LOC_022,37.23224,-119.251546,27,45.5,Snow,Dry,None
2025-04-11 18:55:00,LOC_008,39.54716,-117.580681,28,45,Cloudy,Dry,None
2025-04-11 18:56:00,LOC_022,36.280796,-120.814638,26,64.3,Fog,Dry,None
2025-04-11 18:57:00,LOC_036,36.129826,-119.776959,33,51.9,Fog,Dry,Accident
2025-04-11 18:58:00,LOC_033,37.566797,-121.573954,36,43.2,Cloudy,Icy,None
2025-04-11 18:59:00,LOC_004,34.57446,-123.340068,31,46.9,Snow,Wet,Congestion
2025-04-11 19:00:00,LOC_049,36.695415,-118.727602,26,41.5,Clear,Dry,None
2025-04-11 19:01:00,LOC_040,39.830577,-118.765564,28,58.2,Clear,Icy,None
2025-04-11 19:02:00,LOC_007,38.170166,-117.550217,32,42.9,Rainy,Icy,None
2025-04-11 19:03:00,LOC_014,38.73223,-118.861552,30,67.9,Fog,Dry,None
2025-04-11 19:04:00,LOC_046,39.777245,-119.694487,41,33,Snow,Icy,None
2025-04-11 19:05:00,LOC_007,40.036186,-118.948593,24,49.2,Rainy,Icy,None
2025-04-11 19:06:00,LOC_009,37.655843,-121.702094,24,56.2,Clear,Dry,None
2025-04-11 19:07:00,LOC_027,34.976683,-123.211115,20,69.9,Clear,Dry,Accident
2025-04-11 19:08:00,LOC_031,39.695057,-123.590983,31,54.5,Fog,Wet,None
2025-04-11 19:09:00,LOC_006,40.491624,-118.20023,31,52.1,Fog,Wet,None
2025-04-11 19:10:00,LOC_027,35.742393,-121.7096,32,47.8,Fog,Icy,None
2025-04-11 19:11:00,LOC_010,35.864401,-119.879494,40,33.2,Cloudy,Wet,None
2025-04-11 19:12:00,LOC_009,39.331413,-119.92095,30,47.2,Snow,Wet,Breakdown
2025-04-11 19:13:00,LOC_030,34.730471,-118.749894,24,54.3,Cloudy,Icy,None
2025-04-11 19:14:00,LOC_002,34.226279,-123.040524,24,59.9,Snow,Dry,None
2025-04-11 19:15:00,LOC_046,36.986523,-117.877965,25,54.6,Cloudy,Dry,None
2025-04-11 19:16:00,LOC_021,35.205896,-119.656086,29,52.7,Snow,Dry,None
2025-04-11 19:17:00,LOC_026,39.021043,-117.453248,27,65.7,Clear,Icy,Breakdown
2025-04-11 19:18:00,LOC_010,39.741627,-119.720861,24,25.4,Cloudy,Dry,Congestion
2025-04-11 19:19:00,LOC_046,35.426198,-117.528989,34,40.2,Cloudy,Wet,None
2025-04-11 19:20:00,LOC_044,39.440488,-117.719021,23,64.1,Cloudy,Wet,None
2025-04-11 19:21:00,LOC_021,34.290039,-117.111873,29,52,Fog,Dry,Accident
2025-04-11 19:22:00,LOC_034,36.341796,-122.779503,29,49.2,Cloudy,Dry,None
2025-04-11 19:23:00,LOC_029,39.392209,-120.955111,31,63.1,Rainy,Icy,None
2025-04-11 19:24:00,LOC_040,39.570108,-123.630227,25,75,Snow,Icy,None
2025-04-11 19:25:00,LOC_042,36.298829,-119.852595,27,45.2,Snow,Dry,Accident
2025-04-11 19:26:00,LOC_006,34.02022,-123.291943,29,51.7,Clear,Icy,None
2025-04-11 19:27:00,LOC_047,35.157239,-119.7215,40,38.5,Rainy,Icy,Congestion
2025-04-11 19:28:00,LOC_019,40.11651,-123.835483,28,39.5,Rainy,Dry,None
2025-04-11 19:29:00,LOC_020,36.98644,-121.07734,27,45.2,Cloudy,Wet,None
2025-04-11 19:30:00,LOC_011,41.350816,-121.195832,24,52.3,Clear,Dry,Accident
2025-04-11 19:31:00,LOC_035,37.640088,-122.952543,29,61.2,Cloudy,Wet,None
2025-04-11 19:32:00,LOC_050,41.545305,-117.811509,21,45.4,Fog,Icy,None
2025-04-11 19:33:00,LOC_033,41.014784,-120.307398,27,35.9,Clear,Icy,None
2025-04-11 19:34:00,LOC_024,40.402599,-119.628374,29,52.8,Fog,Icy,None
2025-04-11 19:35:00,LOC_008,38.16072,-121.195105,30,49,Clear,Icy,Breakdown
2025-04-11 19:36:00,LOC_029,36.720871,-122.749057,31,56.4,Fog,Icy,None
2025-04-11 19:37:00,LOC_030,36.969393,-123.472516,43,53.6,Fog,Dry,Accident
2025-04-11 19:38:00,LOC_038,38.98606,-119.335863,31,57.4,Cloudy,Icy,Accident
2025-04-11 19:39:00,LOC_041,38.423805,-120.580072,22,56.2,Cloudy,Icy,None
2025-04-11 19:40:00,LOC_020,36.716519,-121.824077,33,41.6,Fog,Icy,None
2025-04-11 19:41:00,LOC_046,37.950391,-117.882014,38,47.3,Cloudy,Icy,None
2025-04-11 19:42:00,LOC_025,41.090366,-122.09961,37,62.9,Cloudy,Icy,None
2025-04-11 19:43:00,LOC_021,40.290476,-117.769262,37,53.1,Cloudy,Icy,None
2025-04-11 19:44:00,LOC_050,37.100531,-119.708494,18,46.9,Fog,Wet,None
2025-04-11 19:45:00,LOC_046,37.411119,-117.423634,29,54,Snow,Wet,None
2025-04-11 19:46:00,LOC_004,37.524293,-120.363831,32,63.2,Snow,Dry,None
2025-04-11 19:47:00,LOC_029,38.269765,-121.630636,33,48,Clear,Wet,None
2025-04-11 19:48:00,LOC_026,38.464392,-123.603695,24,59.6,Cloudy,Icy,None
2025-04-11 19:49:00,LOC_026,34.146789,-118.710228,26,38,Fog,Icy,None
2025-04-11 19:50:00,LOC_028,38.223279,-122.488521,38,61.6,Snow,Icy,Breakdown
2025-04-11 19:51:00,LOC_032,38.926751,-121.953693,29,48.2,Snow,Dry,None
2025-04-11 19:52:00,LOC_009,41.786086,-117.748029,36,66.2,Snow,Icy,None
2025-04-11 19:53:00,LOC_046,38.994684,-122.336651,30,44.8,Cloudy,Icy,None
2025-04-11 19:54:00,LOC_014,40.520062,-121.737672,19,55.3,Snow,Wet,None
2025-04-11 19:55:00,LOC_011,35.469911,-120.419593,27,42.3,Cloudy,Wet,Breakdown
2025-04-11 19:56:00,LOC_008,41.559005,-123.957099,29,50.4,Cloudy,Wet,None
2025-04-11 19:57:00,LOC_024,34.599552,-123.228063,28,58.9,Cloudy,Wet,None
2025-04-11 19:58:00,LOC_010,39.543273,-117.926668,28,48.5,Clear,Wet,None
2025-04-11 19:59:00,LOC_024,34.080723,-119.175899,24,55.1,Fog,Wet,None
2025-04-11 20:00:00,LOC_010,38.524311,-119.538866,34,51.2,Rainy,Icy,None
2025-04-11 20:01:00,LOC_020,40.776375,-120.21954,29,53.9,Fog,Dry,None
2025-04-11 20:02:00,LOC_048,38.656971,-117.931885,31,44.1,Snow,Dry,None
2025-04-11 20:03:00,LOC_023,36.439477,-121.479542,29,42.5,Clear,Dry,None
2025-04-11 20:04:00,LOC_037,34.338895,-119.282389,31,60.9,Fog,Icy,None
2025-04-11 20:05:00,LOC_022,37.421543,-119.512164,29,54.5,Snow,Wet,Accident
2025-04-11 20:06:00,LOC_039,35.416567,-120.076345,40,51,Rainy,Dry,None
2025-04-11 20:07:00,LOC_030,36.196582,-123.772631,36,44.8,Snow,Icy,None
2025-04-11 20:08:00,LOC_047,40.372388,-121.982477,28,61.3,Fog,Dry,None
2025-04-11 20:09:00,LOC_043,41.317566,-119.278913,28,70.6,Cloudy,Wet,None
2025-04-11 20:10:00,LOC_026,35.448503,-120.190343,42,55.2,Fog,Icy,None
2025-04-11 20:11:00,LOC_043,40.714967,-117.388585,26,60.7,Snow,Icy,None
2025-04-11 20:12:00,LOC_006,37.871926,-119.086963,25,52,Rainy,Icy,None
2025-04-11 20:13:00,LOC_041,39.55974,-121.190722,24,49.3,Fog,Icy,None
2025-04-11 20:14:00,LOC_042,35.358715,-123.255859,24,45.5,Cloudy,Dry,None
2025-04-11 20:15:00,LOC_040,35.63857,-121.890026,25,30,Cloudy,Icy,None
2025-04-11 20:16:00,LOC_037,39.700624,-119.555339,28,51.4,Cloudy,Dry,None
2025-04-11 20:17:00,LOC_033,34.730005,-120.944861,31,34.8,Clear,Dry,None
2025-04-11 20:18:00,LOC_035,36.647269,-120.202879,44,46.4,Rainy,Dry,None
2025-04-11 20:19:00,LOC_014,34.531331,-120.137202,22,51.2,Rainy,Icy,Accident
2025-04-11 20:20:00,LOC_038,35.372104,-120.046056,33,39.8,Snow,Dry,Accident
2025-04-11 20:21:00,LOC_039,38.907659,-121.116282,41,55.4,Fog,Wet,None
2025-04-11 20:22:00,LOC_032,41.08351,-123.534564,43,42.3,Clear,Wet,None
2025-04-11 20:23:00,LOC_027,34.898182,-118.912816,41,47.8,Clear,Icy,None
2025-04-11 20:24:00,LOC_017,39.7268,-118.666212,26,48.3,Clear,Dry,Congestion
2025-04-11 20:25:00,LOC_035,41.319027,-123.01813,31,48.5,Rainy,Wet,None
2025-04-11 20:26:00,LOC_017,38.347916,-123.306605,27,37.7,Clear,Dry,None
2025-04-11 20:27:00,LOC_027,38.49306,-119.150341,30,45.9,Rainy,Dry,None
2025-04-11 20:28:00,LOC_021,37.098667,-118.108158,25,45.3,Rainy,Dry,None
2025-04-11 20:29:00,LOC_020,36.378405,-120.70621,21,65,Snow,Dry,None
2025-04-11 20:30:00,LOC_027,34.892826,-122.689985,30,45.8,Fog,Wet,None
2025-04-11 20:31:00,LOC_008,34.581471,-120.018269,31,60.5,Clear,Dry,None
2025-04-11 20:32:00,LOC_039,41.967928,-120.442899,27,50,Cloudy,Dry,None
2025-04-11 20:33:00,LOC_049,38.444149,-118.225431,30,48.1,Cloudy,Wet,Breakdown
2025-04-11 20:34:00,LOC_018,39.024668,-118.117646,33,49.6,Clear,Wet,None
2025-04-11 20:35:00,LOC_027,36.507802,-119.344458,36,45,Clear,Wet,None
2025-04-11 20:36:00,LOC_041,37.415217,-117.126576,29,66.2,Rainy,Dry,None
2025-04-11 20:37:00,LOC_038,34.875443,-122.106716,17,43.4,Clear,Dry,None
2025-04-11 20:38:00,LOC_042,40.619566,-123.827354,25,46.6,Rainy,Wet,None
2025-04-11 20:39:00,LOC_029,35.18626,-119.08575,34,47.7,Clear,Icy,None
2025-04-11 20:40:00,LOC_010,36.688627,-122.811561,31,45.7,Fog,Icy,Congestion
2025-04-11 20:41:00,LOC_016,36.709118,-121.94565,25,66.8,Cloudy,Wet,Congestion
2025-04-11 20:42:00,LOC_036,34.758644,-121.572001,15,41.8,Snow,Dry,None
2025-04-11 20:43:00,LOC_030,39.345896,-118.981811,24,61.6,Cloudy,Wet,None
2025-04-11 20:44:00,LOC_011,35.379615,-119.790841,34,69,Clear,Dry,Breakdown
2025-04-11 20:45:00,LOC_031,37.370719,-118.021891,35,53.9,Fog,Icy,None
2025-04-11 20:46:00,LOC_044,38.969002,-122.352721,37,40.1,Snow,Wet,Accident
2025-04-11 20:47:00,LOC_014,38.260119,-123.200261,31,42.3,Cloudy,Icy,None
2025-04-11 20:48:00,LOC_011,36.590797,-122.46046,27,35.1,Cloudy,Icy,None
2025-04-11 20:49:00,LOC_006,38.291436,-118.152464,32,50.9,Snow,Icy,None
2025-04-11 20:50:00,LOC_009,38.328242,-117.509141,40,46.1,Cloudy,Wet,Accident
2025-04-11 20:51:00,LOC_014,35.492463,-119.54559,30,31.2,Cloudy,Icy,Congestion
2025-04-11 20:52:00,LOC_021,35.581182,-120.642576,38,38.7,Fog,Icy,None
2025-04-11 20:53:00,LOC_049,38.571291,-120.868341,33,62.7,Snow,Wet,None
2025-04-11 20:54:00,LOC_021,37.946402,-121.928052,24,61.3,Fog,Dry,None
2025-04-11 20:55:00,LOC_039,37.333361,-118.792943,37,50.3,Fog,Dry,Breakdown
2025-04-11 20:56:00,LOC_009,37.142001,-121.504106,36,61,Clear,Icy,None
2025-04-11 20:57:00,LOC_001,38.523548,-120.945974,31,38.3,Rainy,Wet,None
2025-04-11 20:58:00,LOC_045,37.445733,-120.488079,38,53.5,Snow,Wet,None
2025-04-11 20:59:00,LOC_042,34.162727,-118.927581,37,59,Clear,Icy,None
2025-04-11 21:00:00,LOC_043,36.05929,-121.329912,28,60.1,Snow,Icy,None
2025-04-11 21:01:00,LOC_025,35.314109,-118.078131,36,34.9,Cloudy,Wet,None
2025-04-11 21:02:00,LOC_050,40.82184,-122.269985,29,62.9,Clear,Dry,None
2025-04-11 21:03:00,LOC_013,34.670467,-122.874991,34,56.6,Snow,Dry,None
2025-04-11 21:04:00,LOC_002,37.567722,-121.839746,32,38.9,Fog,Icy,Breakdown
2025-04-11 21:05:00,LOC_023,34.510608,-121.687496,18,54.3,Rainy,Dry,Accident
2025-04-11 21:06:00,LOC_041,38.389757,-120.63253,17,45.1,Fog,Icy,None
2025-04-11 21:07:00,LOC_032,36.132401,-121.585884,32,27.8,Fog,Dry,None
2025-04-11 21:08:00,LOC_046,35.47304,-118.117469,22,49.2,Cloudy,Dry,None
2025-04-11 21:09:00,LOC_041,34.621327,-117.281912,37,58.4,Snow,Dry,Accident
2025-04-11 21:10:00,LOC_037,41.467782,-122.459094,36,52.9,Cloudy,Wet,None
2025-04-11 21:11:00,LOC_013,36.771961,-118.57921,26,53.6,Cloudy,Icy,None
2025-04-11 21:12:00,LOC_037,34.863246,-117.454464,26,54.6,Rainy,Dry,None
2025-04-11 21:13:00,LOC_048,36.680393,-118.550179,37,48.9,Clear,Dry,None
2025-04-11 21:14:00,LOC_037,37.025375,-118.765779,39,53.7,Rainy,Icy,None
2025-04-11 21:15:00,LOC_018,37.100653,-119.966394,36,47.4,Rainy,Icy,None
2025-04-11 21:16:00,LOC_045,40.276081,-119.82686,38,62,Cloudy,Icy,None
2025-04-11 21:17:00,LOC_036,34.153854,-123.21459,28,47.1,Snow,Dry,Breakdown
2025-04-11 21:18:00,LOC_042,39.262227,-119.932143,30,46.7,Clear,Wet,None
2025-04-11 21:19:00,LOC_027,35.243618,-119.828409,26,34.7,Fog,Dry,None
2025-04-11 21:20:00,LOC_030,37.770006,-123.812606,21,60.7,Snow,Wet,None
2025-04-11 21:21:00,LOC_003,39.557376,-123.943293,32,47.9,Rainy,Dry,None
2025-04-11 21:22:00,LOC_027,40.247465,-117.059446,30,46.4,Cloudy,Wet,None
2025-04-11 21:23:00,LOC_026,40.848763,-122.828039,26,34.7,Rainy,Wet,None
2025-04-11 21:24:00,LOC_037,39.697991,-121.368812,40,64.3,Clear,Icy,None
2025-04-11 21:25:00,LOC_045,35.807894,-119.405108,24,41.1,Snow,Dry,Breakdown
2025-04-11 21:26:00,LOC_013,34.968126,-117.490107,31,59.5,Rainy,Wet,None
2025-04-11 21:27:00,LOC_041,37.959617,-117.379834,34,32.8,Clear,Dry,None
2025-04-11 21:28:00,LOC_002,34.370826,-120.152312,29,41.3,Cloudy,Icy,Breakdown
2025-04-11 21:29:00,LOC_017,37.29077,-122.296412,23,40.8,Rainy,Dry,None
2025-04-11 21:30:00,LOC_022,38.466212,-117.970461,36,41.7,Clear,Wet,None
2025-04-11 21:31:00,LOC_016,41.322015,-121.170161,28,51,Clear,Icy,None
2025-04-11 21:32:00,LOC_049,37.68531,-122.237684,28,44.9,Clear,Icy,None
2025-04-11 21:33:00,LOC_008,37.752115,-117.883262,25,58.7,Clear,Dry,Breakdown
2025-04-11 21:34:00,LOC_025,38.660414,-120.129415,37,55.2,Fog,Icy,None
2025-04-11 21:35:00,LOC_009,40.490311,-122.484898,35,29.2,Clear,Wet,None
2025-04-11 21:36:00,LOC_040,35.511311,-118.687095,21,48.2,Snow,Dry,None
2025-04-11 21:37:00,LOC_004,38.808614,-120.107191,28,44.5,Cloudy,Dry,None
2025-04-11 21:38:00,LOC_025,35.814156,-120.808822,23,50.5,Snow,Dry,None
2025-04-11 21:39:00,LOC_027,38.302703,-118.534974,27,57.5,Rainy,Icy,None
2025-04-11 21:40:00,LOC_040,41.749303,-119.294959,23,56.4,Clear,Wet,None
2025-04-11 21:41:00,LOC_028,36.363016,-123.850278,41,42.9,Cloudy,Icy,None
2025-04-11 21:42:00,LOC_042,34.076465,-122.340079,25,27.1,Clear,Wet,None
2025-04-11 21:43:00,LOC_038,38.440073,-122.295822,24,38.9,Rainy,Dry,None
2025-04-11 21:44:00,LOC_039,37.779683,-120.558707,28,45.9,Clear,Icy,None
2025-04-11 21:45:00,LOC_013,38.458761,-117.779853,27,35.5,Cloudy,Dry,None
2025-04-11 21:46:00,LOC_017,37.914178,-118.772949,22,31.1,Fog,Wet,None
2025-04-11 21:47:00,LOC_040,40.760858,-119.78492,29,48.4,Snow,Dry,None
2025-04-11 21:48:00,LOC_003,37.977964,-123.716928,24,54.1,Clear,Dry,None
2025-04-11 21:49:00,LOC_028,39.291527,-118.064531,34,41,Cloudy,Icy,None
2025-04-11 21:50:00,LOC_020,38.902843,-119.182007,30,57.9,Cloudy,Icy,None
2025-04-11 21:51:00,LOC_010,39.151538,-119.710017,34,70.1,Snow,Wet,None
2025-04-11 21:52:00,LOC_019,38.15794,-119.227422,29,53.9,Fog,Dry,None
2025-04-11 21:53:00,LOC_043,36.891827,-121.241067,25,50.7,Rainy,Dry,None
2025-04-11 21:54:00,LOC_036,40.182436,-122.252233,32,60.6,Clear,Wet,None
2025-04-11 21:55:00,LOC_013,37.550359,-122.00564,24,49.2,Rainy,Dry,None
2025-04-11 21:56:00,LOC_043,34.719884,-121.994168,28,31,Snow,Icy,None
2025-04-11 21:57:00,LOC_030,41.529756,-118.053376,36,45.2,Cloudy,Icy,None
2025-04-11 21:58:00,LOC_038,40.315507,-122.744526,26,44.2,Cloudy,Wet,None
2025-04-11 21:59:00,LOC_027,40.104155,-122.820016,32,49.9,Fog,Dry,None
2025-04-11 22:00:00,LOC_003,41.574939,-121.957933,25,51,Snow,Dry,Breakdown
2025-04-11 22:01:00,LOC_041,39.933287,-120.504168,30,52,Rainy,Icy,None
2025-04-11 22:02:00,LOC_040,38.478729,-122.271585,29,46.3,Rainy,Dry,None
2025-04-11 22:03:00,LOC_050,35.51467,-122.519356,31,52.8,Fog,Icy,None
2025-04-11 22:04:00,LOC_026,36.514519,-123.407311,29,43.1,Rainy,Dry,None
2025-04-11 22:05:00,LOC_005,41.577816,-117.320924,24,43.2,Fog,Dry,None
2025-04-11 22:06:00,LOC_010,36.721802,-121.773072,34,46.2,Fog,Wet,None
2025-04-11 22:07:00,LOC_038,39.254578,-119.423367,21,47.9,Fog,Dry,Congestion
2025-04-11 22:08:00,LOC_013,41.942516,-119.251013,34,48,Rainy,Wet,None
2025-04-11 22:09:00,LOC_017,35.991187,-122.358191,24,46.1,Rainy,Wet,Accident
2025-04-11 22:10:00,LOC_016,36.624828,-118.257585,24,49.9,Rainy,Dry,None
2025-04-11 22:11:00,LOC_017,34.446706,-117.155935,35,46.7,Clear,Dry,Accident
2025-04-11 22:12:00,LOC_009,34.692699,-119.852882,34,63,Snow,Icy,None
2025-04-11 22:13:00,LOC_008,40.145982,-118.379056,28,52.8,Fog,Dry,None
2025-04-11 22:14:00,LOC_016,40.325276,-119.120021,28,41.5,Fog,Wet,None
2025-04-11 22:15:00,LOC_034,39.672991,-123.406684,34,42.7,Cloudy,Wet,Accident
2025-04-11 22:16:00,LOC_005,36.006433,-122.230164,32,50.8,Clear,Dry,Accident
2025-04-11 22:17:00,LOC_009,41.269244,-118.340407,38,54.7,Rainy,Dry,None
2025-04-11 22:18:00,LOC_045,41.727224,-120.685289,35,34.9,Fog,Wet,None
2025-04-11 22:19:00,LOC_041,36.33327,-123.137211,35,43.1,Rainy,Dry,None
2025-04-11 22:20:00,LOC_038,36.500044,-122.779126,31,49.2,Rainy,Icy,None
2025-04-11 22:21:00,LOC_010,39.221512,-123.150867,24,32.9,Fog,Dry,None
2025-04-11 22:22:00,LOC_018,41.789986,-121.219933,32,42,Rainy,Icy,Congestion
2025-04-11 22:23:00,LOC_032,34.277937,-120.718865,28,49.8,Rainy,Icy,None
2025-04-11 22:24:00,LOC_031,39.500811,-117.049676,28,66.9,Cloudy,Dry,None
2025-04-11 22:25:00,LOC_025,35.02508,-120.415273,26,47.4,Cloudy,Wet,None
2025-04-11 22:26:00,LOC_030,37.410247,-123.082898,33,38.3,Rainy,Wet,None
2025-04-11 22:27:00,LOC_034,35.118173,-119.916092,26,51,Snow,Icy,Congestion
2025-04-11 22:28:00,LOC_031,34.578176,-117.8688,30,38.8,Fog,Icy,None
2025-04-11 22:29:00,LOC_038,36.446421,-117.806378,34,39.5,Clear,Dry,None
2025-04-11 22:30:00,LOC_013,40.389993,-122.200197,32,43.1,Snow,Dry,None
2025-04-11 22:31:00,LOC_020,39.145429,-117.824513,28,60.3,Snow,Wet,None
2025-04-11 22:32:00,LOC_024,38.128407,-121.578193,30,42.5,Fog,Icy,None
2025-04-11 22:33:00,LOC_049,36.02805,-117.567145,33,52.9,Clear,Wet,None
2025-04-11 22:34:00,LOC_023,35.637004,-119.220139,31,40.3,Rainy,Icy,None
2025-04-11 22:35:00,LOC_033,41.704917,-123.139871,26,52.5,Cloudy,Wet,None
2025-04-11 22:36:00,LOC_030,38.948776,-118.132956,30,45.9,Snow,Wet,None
2025-04-11 22:37:00,LOC_032,40.789891,-123.025624,31,55.4,Fog,Wet,None
2025-04-11 22:38:00,LOC_012,37.788317,-118.774033,35,49,Snow,Dry,None
2025-04-11 22:39:00,LOC_005,35.385004,-123.665323,26,57.8,Fog,Dry,None
2025-04-11 22:40:00,LOC_033,38.46359,-122.705383,16,53.3,Cloudy,Icy,None
2025-04-11 22:41:00,LOC_018,36.864682,-117.740404,32,61.8,Rainy,Dry,None
2025-04-11 22:42:00,LOC_024,39.432553,-118.656331,29,45.3,Clear,Icy,None
2025-04-11 22:43:00,LOC_013,34.747939,-122.523855,20,42.6,Fog,Wet,None
2025-04-11 22:44:00,LOC_050,38.259189,-117.709149,20,36.7,Fog,Dry,None
2025-04-11 22:45:00,LOC_009,36.187071,-119.958205,40,63.1,Cloudy,Wet,None
2025-04-11 22:46:00,LOC_020,40.15385,-118.940909,34,52.2,Fog,Wet,None
2025-04-11 22:47:00,LOC_026,40.122816,-117.730316,35,35.8,Snow,Icy,None
2025-04-11 22:48:00,LOC_001,38.797491,-121.674786,26,48.9,Snow,Icy,None
2025-04-11 22:49:00,LOC_049,34.076685,-122.013077,22,54.3,Rainy,Wet,None
2025-04-11 22:50:00,LOC_047,34.619898,-119.847184,24,47.8,Rainy,Wet,None
2025-04-11 22:51:00,LOC_038,41.325531,-120.514434,28,60.8,Cloudy,Wet,None
2025-04-11 22:52:00,LOC_030,34.585401,-123.373651,32,64.4,Fog,Dry,None
2025-04-11 22:53:00,LOC_013,38.005573,-117.128725,26,33.3,Snow,Icy,None
2025-04-11 22:54:00,LOC_029,36.123786,-122.538802,41,44.3,Snow,Icy,None
2025-04-11 22:55:00,LOC_009,36.805619,-122.482696,31,58.2,Cloudy,Dry,None
2025-04-11 22:56:00,LOC_048,39.259144,-123.890469,19,62.7,Clear,Wet,Accident
2025-04-11 22:57:00,LOC_023,41.105423,-122.286325,31,46.7,Fog,Dry,None
2025-04-11 22:58:00,LOC_044,36.310635,-121.136946,30,43.4,Snow,Icy,None
2025-04-11 22:59:00,LOC_021,35.517571,-121.635023,20,51.9,Cloudy,Dry,None
2025-04-11 23:00:00,LOC_003,41.290158,-123.864906,32,58.9,Rainy,Dry,Congestion
2025-04-11 23:01:00,LOC_022,35.78799,-118.069534,30,67.3,Cloudy,Icy,None
2025-04-11 23:02:00,LOC_039,37.2481,-117.107201,30,54.9,Cloudy,Wet,Congestion
2025-04-11 23:03:00,LOC_014,41.713166,-121.728137,35,53.3,Snow,Dry,None
2025-04-11 23:04:00,LOC_013,38.364595,-122.741063,23,40.3,Snow,Dry,None
2025-04-11 23:05:00,LOC_029,36.607832,-120.059129,24,52.4,Fog,Dry,None
2025-04-11 23:06:00,LOC_044,41.777252,-122.496684,24,41.5,Cloudy,Dry,None
2025-04-11 23:07:00,LOC_045,34.159039,-120.211456,43,59.7,Cloudy,Wet,None
2025-04-11 23:08:00,LOC_013,37.361076,-117.217688,33,54.1,Clear,Wet,None
2025-04-11 23:09:00,LOC_015,39.510932,-117.734771,33,50.5,Fog,Icy,None
2025-04-11 23:10:00,LOC_030,36.323287,-121.875649,35,34.2,Clear,Wet,None
2025-04-11 23:11:00,LOC_011,40.535867,-123.226491,36,53.9,Fog,Wet,None
2025-04-11 23:12:00,LOC_008,35.495276,-120.205752,26,44.6,Rainy,Icy,None
2025-04-11 23:13:00,LOC_048,41.887693,-123.779258,33,48.2,Clear,Wet,Congestion
2025-04-11 23:14:00,LOC_014,39.168082,-121.506262,33,43.1,Rainy,Dry,None
2025-04-11 23:15:00,LOC_046,39.255146,-122.040087,29,53.4,Snow,Dry,None
2025-04-11 23:16:00,LOC_020,39.638593,-121.838093,27,56.6,Cloudy,Dry,None
2025-04-11 23:17:00,LOC_044,36.795401,-119.063677,31,68.1,Snow,Wet,None
2025-04-11 23:18:00,LOC_010,38.090596,-119.545563,33,48.9,Snow,Dry,Accident
2025-04-11 23:19:00,LOC_039,39.115127,-117.889887,28,48.9,Rainy,Icy,None
2025-04-11 23:20:00,LOC_037,40.05282,-118.172574,38,46.4,Snow,Wet,None
2025-04-11 23:21:00,LOC_003,37.970915,-120.691052,27,51.8,Clear,Wet,None
2025-04-11 23:22:00,LOC_030,35.363466,-121.532761,35,60,Fog,Icy,Accident
2025-04-11 23:23:00,LOC_020,41.458143,-117.865924,27,55.5,Snow,Icy,Accident
